word,score
hello,23.903225806451612
malone,4.32258064516129
bayern,21.0
munchen,4.483870967741935
kimmich,0.8387096774193549
muller,12.548387096774194
artist,81.58064516129032
order,78.93548387096774
ssp,2.6774193548387095
1198,0.9354838709677419
pp1,0.06451612903225806
ted,67.25806451612904
pricing,44.193548387096776
cal,24.870967741935484
buyer,1.064516129032258
guaranteed,0.0967741935483871
live,75.25806451612904
jumbo,3.129032258064516
cub,1.0
1959,1.5161290322580645
vip,45.87096774193548
francisco,32.25806451612903
220,11.064516129032258
rodman,1.0
lakers,66.96774193548387
3500,76.93548387096774
diamante,54.064516129032256
lunit,0.3548387096774194
cowboy,26.903225806451612
patterned,1.8064516129032258
dawn,39.29032258064516
foundation,78.87096774193549
pete,26.258064516129032
bang,83.54838709677419
descript,1.967741935483871
carlo,30.677419354838708
montini,7.774193548387097
teardrop,75.64516129032258
warhead,18.93548387096774
2600,3.7419354838709675
med,86.51612903225806
spandex,1.5483870967741935
snap,38.38709677419355
esprit,17.580645161290324
2800,15.129032258064516
jammer,5.096774193548387
transparent,82.51612903225806
powering,3.064516129032258
vendetta,2.032258064516129
still,78.6774193548387
megablast,0.03225806451612903
endorsed,31.548387096774192
180g,34.70967741935484
5100,86.83870967741936
6000,54.16129032258065
arctic,56.83870967741935
7000,78.74193548387096
10x16,0.8709677419354839
145,62.645161290322584
buzzsaw,0.967741935483871
spectre,2.967741935483871
alignment,8.548387096774194
ram,86.90322580645162
invader,1.0
750,17.483870967741936
210,9.129032258064516
plug,41.29032258064516
frigidaire,3.6774193548387095
source,46.806451612903224
refrigerator,78.61290322580645
cradle,15.96774193548387
bionic,11.0
taper,76.09677419354838
stealth,45.225806451612904
attitude,59.74193548387097
theme,79.64516129032258
assult,1.0
fitting,13.193548387096774
sizing,8.064516129032258
breast,79.96774193548387
ripper,6.645161290322581
matchpoint,0.9354838709677419
bristol,70.90322580645162
regent,10.64516129032258
nfs,11.96774193548387
venom,0.967741935483871
channel,5.451612903225806
google,89.0
compra,23.129032258064516
radial,4.419354838709677
tattoo,86.2258064516129
1980s,62.193548387096776
378,12.35483870967742
patriot,66.3225806451613
stick,11.612903225806452
house,87.74193548387096
mirada,0.03225806451612903
assault,15.741935483870968
launch,56.83870967741935
150g,2.0
contra,75.25806451612904
offical,3.225806451612903
195,13.096774193548388
smooth,29.129032258064516
220g,1.1935483870967742
balancing,29.06451612903226
winchester,87.80645161290323
5103,1.1612903225806452
knock,12.0
centurion,6.741935483870968
activity,72.96774193548387
2300,20.322580645161292
powerful,80.93548387096774
airo,2.967741935483871
1050,88.48387096774194
22g,1.7419354838709677
plaque,84.19354838709677
etched,4.32258064516129
freeman,1.7096774193548387
ideal,5.612903225806452
variety,1.5483870967741935
happy,40.935483870967744
christmas,82.03225806451613
ctt,5.870967741935484
limite,22.612903225806452
lick,4.290322580645161
periodic,4.451612903225806
teacher,37.74193548387097
student,76.58064516129032
usmc,5.032258064516129
designer,85.03225806451613
alternate,14.741935483870968
belted,3.5483870967741935
polar,84.45161290322581
xlt,2.0
armor,15.419354838709678
would,67.90322580645162
dropkick,0.06451612903225806
child,81.54838709677419
truth,36.193548387096776
chemical,69.03225806451613
romance,83.64516129032258
cuff,11.774193548387096
span,10.161290322580646
010,4.32258064516129
poster,71.7741935483871
got,83.09677419354838
move,66.48387096774194
motionless,0.06451612903225806
mine,26.516129032258064
oasis,30.870967741935484
spacer,3.064516129032258
dont,75.35483870967742
quote,58.70967741935484
nin,5.967741935483871
peel,14.03225806451613
merchandise,10.741935483870968
march,61.54838709677419
pig,48.32258064516129
fbi,15.935483870967742
wife,72.48387096774194
5mm,1.2258064516129032
cuban,3.064516129032258
pendant,6.516129032258065
secret,87.80645161290323
blocked,17.516129032258064
morgan,49.12903225806452
wallen,7.741935483870968
dwr,1.0
raglan,2.3870967741935485
eric,85.16129032258064
emanuel,8.483870967741936
levi,23.193548387096776
shiny,38.064516129032256
dazzle,1.0
snoopy,3.2580645161290325
coldplay,15.806451612903226
velour,0.7741935483870968
gengar,74.25806451612904
pkt,30.677419354838708
rhude,13.03225806451613
apfu,0.3225806451612903
california,53.064516129032256
shooting,14.129032258064516
carhartt,34.61290322580645
defender,84.19354838709677
ventilated,5.483870967741935
reversible,27.70967741935484
baggy,79.80645161290323
varies,0.3225806451612903
gerry,2.4516129032258065
pop,89.19354838709677
scramble,6.870967741935484
baka,6.838709677419355
murray,38.54838709677419
wholesale,72.54838709677419
simon,84.51612903225806
heated,21.258064516129032
motorsport,14.612903225806452
samurai,36.58064516129032
sabrina,75.54838709677419
carpenter,54.096774193548384
lollapalooza,23.161290322580644
jiu,18.677419354838708
jitsu,16.096774193548388
ccm,10.709677419354838
steelers,10.806451612903226
christian,80.54838709677419
cropped,1.1935483870967742
olive,11.35483870967742
office,82.09677419354838
tommy,9.0
hustle,1.0
second,23.419354838709676
july,49.96774193548387
utility,78.03225806451613
cutter,69.25806451612904
buck,40.483870967741936
henley,17.741935483870968
9in,1.0
benson,8.838709677419354
boone,8.806451612903226
headgear,0.967741935483871
quilted,2.129032258064516
cold,84.38709677419355
berserk,51.193548387096776
curation,2.5806451612903225
rbx,6.258064516129032
specialized,85.45161290322581
vkm,3.967741935483871
pintuck,3.3225806451612905
tultex,0.9354838709677419
241,85.64516129032258
aja,4.161290322580645
pique,2.6774193548387095
seamless,2.903225806451613
dead,71.12903225806451
inside,45.903225806451616
zombie,13.612903225806452
firearm,1.5806451612903225
party,86.03225806451613
race,6.161290322580645
jumper,1.0
puff,1.0
motor,14.064516129032258
es,76.0
tango,11.516129032258064
clasp,1.5806451612903225
bear,87.70967741935483
jaguar,16.677419354838708
lsu,5.225806451612903
challenger,7.516129032258065
nip,5.612903225806452
repellent,4.161290322580645
view,84.90322580645162
cali,25.35483870967742
alien,29.225806451612904
pope,7.774193548387097
gaff,0.03225806451612903
illenium,0.16129032258064516
howitzer,0.03225806451612903
send,84.2258064516129
mfg,2.129032258064516
scarlet,84.41935483870968
maybank,28.612903225806452
rudy,25.70967741935484
pankow,5.967741935483871
hemp,7.419354838709677
division,44.29032258064516
montreal,73.54838709677419
polypropylene,1.935483870967742
dance,86.29032258064517
angel,83.74193548387096
crest,11.387096774193548
pancreatic,3.838709677419355
cute,68.41935483870968
girl,82.51612903225806
mercedes,22.483870967741936
vermont,3.4193548387096775
loop,10.548387096774194
donor,1.5161290322580645
death,53.193548387096776
lounge,9.064516129032258
name,86.96774193548387
hollywood,8.35483870967742
vampire,4.225806451612903
jay,82.35483870967742
whistler,9.387096774193548
slinger,1.903225806451613
sklz,2.4838709677419355
bending,79.2258064516129
clipboard,61.096774193548384
optimization,58.483870967741936
grabber,5.354838709677419
strain,71.2258064516129
paul,88.45161290322581
instruction,5.580645161290323
dropping,3.7419354838709675
electronic,75.58064516129032
enhances,2.129032258064516
tigora,35.516129032258064
lightw,4.903225806451613
tennistretch,2.2580645161290325
proper,59.12903225806452
faster,78.96774193548387
fanny,20.612903225806452
warmup,30.70967741935484
babalot,0.4838709677419355
telescopic,87.54838709677419
tray,88.93548387096774
mounting,33.806451612903224
stable,60.61290322580645
functional,30.903225806451612
pelota,23.741935483870968
tangle,4.67741935483871
formation,80.74193548387096
fillable,3.4838709677419355
study,44.483870967741936
working,44.16129032258065
continuous,12.419354838709678
mookie,1.1935483870967742
universal,85.48387096774194
con,80.70967741935483
lesson,2.096774193548387
lte,12.64516129032258
module,65.0
slice,36.0
243,7.580645161290323
fixed,62.193548387096776
entertainment,75.87096774193549
picking,29.225806451612904
patented,1.1935483870967742
incl,1.0
bola,71.61290322580645
correct,49.70967741935484
2in,1.0
risette,0.03225806451612903
easily,86.09677419354838
gosports,0.7741935483870968
gripping,4.967741935483871
upgrade,78.12903225806451
caster,5.548387096774194
espn,59.16129032258065
washable,9.0
pg12,0.5161290322580645
hugo,78.09677419354838
sth,1.0
pirate,13.096774193548388
cake,83.16129032258064
72in,2.3548387096774195
m90s,0.3225806451612903
limba,88.41935483870968
dimitrij,1.6129032258064515
